Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-3.4,2,3.8,17423,301,854,29,3.4,0.62,12189|12448|12617|14211|21749|21973|30939|52023|56150|66371|66442|67733|70454|70681|70799|71846|76044|76478|76850|76915|83815|224008|225745|230376|231123|237911|320234|380709|382073,Brca1|Ccne2|Cenpc1|Smc2|Terf1|Top2a|Pttg1|Pibf1|Mad2l1|Chmp4c|Spc25|Itgb3bp|Cenpl|Abraxas1|Cep192|Syce2|Ncapg2|Haus8|Ago4|Mnd1|Cenpq|Spidr|Haus1|Haus6|Haus3|Brip1|Ccdc66|Spata22|Cenatac,-1.7,GC8_not_FLT14
GO Biological Processes,19,GO:0070358,actin polymerization-dependent cell motility,19_GO:0009987 cellular process,-3.3,15,6.5,17423,4,854,3,0.35,0.2,13800|13860|105855,Enah|Eps8|Nckap1l,-1.7,GC8_not_FLT14
GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-3.3,2,3.8,17423,261,854,26,3,0.59,12043|12508|14127|14131|14284|14728|16822|17087|17260|18733|18751|19264|21898|22177|23880|52855|56644|57257|73338|74039|80859|105855|192656|237754|238871|246256,Bcl2|Cd53|Fcer1g|Fcgr3|Fosl2|Lilrb4a|Lcp2|Ly96|Mef2c|Pirb|Prkcb|Ptprc|Tlr4|Tyrobp|Fyb1|Lair1|Clec7a|Vav3|Itpripl1|Nfam1|Nfkbiz|Nckap1l|Ripk2|Btnl9|Pde4d|Fcgr4,-1.6,GC8_not_FLT14
GO Biological Processes,19,GO:0035720,intraciliary anterograde transport,19_GO:0051179 localization,-3.3,5.6,4.9,17423,22,854,6,0.7,0.29,67694|68259|72421|74682|76779|213081,Ift74|Ift80|Ift70b|Wdr35|Ift38|Wdr19,-1.6,GC8_not_FLT14
GO Biological Processes,19,GO:0032675,regulation of interleukin-6 production,19_GO:0032501 multicellular organismal process,-3.3,2.3,3.9,17423,167,854,19,2.2,0.5,12523|12608|12774|13057|14062|14127|16170|16175|16800|21898|22177|56468|56644|105855|142980|170743|192656|217305|378425,Cd84|Cebpb|Ccr5|Cyba|F2r|Fcer1g|Il16|Il1a|Arhgef2|Tlr4|Tyrobp|Socs5|Clec7a|Nckap1l|Tlr3|Tlr7|Ripk2|Cd300ld|Nlrp12,-1.6,GC8_not_FLT14
GO Biological Processes,19,GO:0045005,DNA-templated DNA replication maintenance of fidelity,19_GO:0009987 cellular process,-3.2,3.4,4.2,17423,60,854,10,1.2,0.37,12144|12189|19691|60364|66131|68145|74729|104806|107373|408022,Blm|Brca1|Recql|Donson|Tipin|Etaa1|Setmar|Fancm|Fam111a|Primpol,-1.6,GC8_not_FLT14
Reactome Gene Sets,6,R-MMU-68962,Activation of the pre-replicative complex,,-3.2,4.6,4.6,17423,31,854,7,0.82,0.31,12566|17217|17219|18393|19076|57441|68240,Cdk2|Mcm4|Mcm6|Orc2|Prim2|Gmnn|Rpa3,-1.6,GC8_not_FLT14
Reactome Gene Sets,6,R-MMU-380320,Recruitment of NuMA to mitotic centrosomes,,-3.2,2.9,4,17423,83,854,12,1.4,0.4,68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:0007093,mitotic cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-3.1,2.6,3.9,17423,119,854,15,1.8,0.45,12144|12189|12795|15574|56150|60364|66131|66209|66371|66442|68145|70681|70799|74729|107047,Blm|Brca1|Plk3|Hus1|Mad2l1|Donson|Tipin|Inip|Chmp4c|Spc25|Etaa1|Abraxas1|Cep192|Setmar|Psmg2,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-3.1,2,3.7,17423,268,854,26,3,0.59,12043|12144|12189|12795|14056|14451|15574|19355|19650|22390|56150|57441|60364|66131|66209|66371|66442|67463|68145|70681|70799|74729|107047|235323|329795|382073,Bcl2|Blm|Brca1|Plk3|Ezh2|Gas1|Hus1|Rad1|Rbl1|Wee1|Mad2l1|Gmnn|Donson|Tipin|Inip|Chmp4c|Spc25|Poc5|Etaa1|Abraxas1|Cep192|Setmar|Psmg2|Usp28|Tmem67|Cenatac,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:0050853,B cell receptor signaling pathway,19_GO:0002376 immune system process,-3.1,4,4.3,17423,41,854,8,0.94,0.33,12043|17260|18751|19264|57257|74039|80859|105855,Bcl2|Mef2c|Prkcb|Ptprc|Vav3|Nfam1|Nfkbiz|Nckap1l,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:0065004,protein-DNA complex assembly,19_GO:0009987 cellular process,-3.1,2.5,3.9,17423,132,854,16,1.9,0.46,14957|19365|21340|50708|57441|60364|67279|68705|69790|70472|72480|72504|80859|108671|224008|226182,H1f3|Rad52|Taf1b|H1f2|Gmnn|Donson|Med31|Gtf2f2|Med30|Atad2|Tspyl4|Taf4b|Nfkbiz|Dnajc9|Spidr|Taf5,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:0006302,double-strand break repair,19_GO:0050896 response to stimulus,-3.1,2.1,3.7,17423,212,854,22,2.6,0.54,12144|12189|15574|17217|17219|19365|19691|21673|66209|66595|68240|68501|70681|71946|72612|74729|104806|140917|191578|224008|227525|237911,Blm|Brca1|Hus1|Mcm4|Mcm6|Rad52|Recql|Dntt|Inip|Aste1|Rpa3|Nsmce2|Abraxas1|Endod1|Hpf1|Setmar|Fancm|Dclre1b|Helq|Spidr|Dclre1c|Brip1,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:0002757,immune response-activating signaling pathway,19_GO:0002376 immune system process,-3.1,1.8,3.6,17423,357,854,32,3.7,0.65,12043|12508|12524|14127|14284|16822|17087|17260|18751|19264|21898|22177|23880|26399|54123|56644|57257|71481|73338|74039|80859|105855|108089|142980|170743|192656|210808|211550|217305|237754|238871|279572,Bcl2|Cd53|Cd86|Fcer1g|Fosl2|Lcp2|Ly96|Mef2c|Prkcb|Ptprc|Tlr4|Tyrobp|Fyb1|Map2k6|Irf7|Clec7a|Vav3|Alpk1|Itpripl1|Nfam1|Nfkbiz|Nckap1l|Rnf144a|Tlr3|Tlr7|Ripk2|Lacc1|Tifa|Cd300ld|Btnl9|Pde4d|Tlr13,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:1903046,meiotic cell cycle process,19_GO:0022414 reproductive process,-3.1,2.2,3.7,17423,199,854,21,2.5,0.53,12448|12617|13617|14211|15574|17217|17219|19355|20437|21749|21973|30939|69260|71846|76850|76915|104806|224008|232174|237911|380709,Ccne2|Cenpc1|Ednra|Smc2|Hus1|Mcm4|Mcm6|Rad1|Siah1a|Terf1|Top2a|Pttg1|Ing2|Syce2|Ago4|Mnd1|Fancm|Spidr|Cyp26b1|Brip1|Spata22,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:0006310,DNA recombination,19_GO:0009987 cellular process,-3.1,2.1,3.7,17423,214,854,22,2.6,0.54,12144|12189|14056|14211|15574|17217|17219|19365|19691|21973|66209|66595|68240|68501|71946|76915|80859|104806|191578|224008|227525|237911,Blm|Brca1|Ezh2|Smc2|Hus1|Mcm4|Mcm6|Rad52|Recql|Top2a|Inip|Aste1|Rpa3|Nsmce2|Endod1|Mnd1|Nfkbiz|Fancm|Helq|Spidr|Dclre1c|Brip1,-1.5,GC8_not_FLT14
GO Biological Processes,19,GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-3,4.3,4.3,17423,33,854,7,0.82,0.31,12524|14127|18755|19264|68119|74039|227059,Cd86|Fcer1g|Prkch|Ptprc|Cmtm3|Nfam1|Slc39a10,-1.4,GC8_not_FLT14
GO Biological Processes,19,GO:0016078,tRNA decay,19_GO:0009987 cellular process,-3,8.2,5.1,17423,10,854,4,0.47,0.23,67724|69639|237886|276950,Pop1|Exosc8|Slfn9|Slfn8,-1.4,GC8_not_FLT14
GO Biological Processes,19,GO:0010457,centriole-centriole cohesion,19_GO:0009987 cellular process,-3,8.2,5.1,17423,10,854,4,0.47,0.23,246102|338349|381644|382010,Rttn|Cntln|Cep135|Cep44,-1.4,GC8_not_FLT14
GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-3,1.5,3.4,17423,712,854,54,6.3,0.83,12043|12144|12189|12390|12448|12580|12795|13649|14056|14211|14451|14609|15511|15574|16175|16952|18647|19355|19650|20135|20913|22390|30963|56150|57441|60364|66131|66209|66371|66442|67463|68053|68145|68501|70681|70799|74201|74729|75686|76044|99890|101565|105377|106052|107047|194655|235323|236266|241627|245902|320234|329795|382073|382985,Bcl2|Blm|Brca1|Cav2|Ccne2|Cdkn2c|Plk3|Egfr|Ezh2|Smc2|Gas1|Gja1|Hspa1b|Hus1|Il1a|Anxa1|Cdk14|Rad1|Rbl1|Rrm2|Stxbp4|Wee1|Hacd1|Mad2l1|Gmnn|Donson|Tipin|Inip|Chmp4c|Spc25|Poc5|Ubxn2b|Etaa1|Nsmce2|Abraxas1|Cep192|Cep97|Setmar|Nudt16|Ncapg2|Prmt6|Ccp110|Slf1|Fbxo4|Psmg2|Klf11|Usp28|Alms1|Wdr76|Ccdc15|Ccdc66|Tmem67|Cenatac|Rrm2b,-1.4,GC8_not_FLT14
Reactome Gene Sets,6,R-MMU-1538133,G0 and Early G1,,-3,6,4.7,17423,17,854,5,0.59,0.26,12448|12566|13559|19650|72568,Ccne2|Cdk2|E2f5|Rbl1|Lin9,-1.4,GC8_not_FLT14
GO Biological Processes,19,GO:0002442,serotonin secretion involved in inflammatory response,19_GO:0051179 localization,-3,12,5.7,17423,5,854,3,0.35,0.2,14127|214084|217303,Fcer1g|Slc18a2|Cd300a,-1.4,GC8_not_FLT14
GO Biological Processes,19,GO:0002351,serotonin production involved in inflammatory response,19_GO:0032501 multicellular organismal process,-3,12,5.7,17423,5,854,3,0.35,0.2,14127|214084|217303,Fcer1g|Slc18a2|Cd300a,-1.4,GC8_not_FLT14
Reactome Gene Sets,6,R-MMU-68877,Mitotic Prometaphase,,-3,2.2,3.6,17423,177,854,19,2.2,0.5,12617|14211|56150|66442|67733|68121|69736|70799|76478|83815|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cenpc1|Smc2|Mad2l1|Spc25|Itgb3bp|Cep70|Nup37|Cep192|Haus8|Cenpq|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.4,GC8_not_FLT14
GO Biological Processes,19,GO:0000075,cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.9,2.3,3.6,17423,151,854,17,2,0.48,12144|12189|12795|15574|19355|56150|60364|66131|66209|66371|66442|68145|70681|70799|74729|107047|235323,Blm|Brca1|Plk3|Hus1|Rad1|Mad2l1|Donson|Tipin|Inip|Chmp4c|Spc25|Etaa1|Abraxas1|Cep192|Setmar|Psmg2|Usp28,-1.4,GC8_not_FLT14
GO Biological Processes,19,GO:0050851,antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-2.9,2.3,3.6,17423,139,854,16,1.9,0.46,12043|12508|14284|16822|17260|18751|19264|23880|57257|73338|74039|80859|105855|192656|237754|238871,Bcl2|Cd53|Fosl2|Lcp2|Mef2c|Prkcb|Ptprc|Fyb1|Vav3|Itpripl1|Nfam1|Nfkbiz|Nckap1l|Ripk2|Btnl9|Pde4d,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:1901988,negative regulation of cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-2.9,2,3.5,17423,221,854,22,2.6,0.54,12043|12144|12189|12795|14056|14451|15574|19355|19650|22390|56150|60364|66131|66209|66371|66442|68145|70681|70799|74729|107047|235323,Bcl2|Blm|Brca1|Plk3|Ezh2|Gas1|Hus1|Rad1|Rbl1|Wee1|Mad2l1|Donson|Tipin|Inip|Chmp4c|Spc25|Etaa1|Abraxas1|Cep192|Setmar|Psmg2|Usp28,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:0045143,homologous chromosome segregation,19_GO:0022414 reproductive process,-2.9,3.1,3.9,17423,66,854,10,1.2,0.37,12448|12617|21749|30939|71846|76850|76915|224008|237911|380709,Ccne2|Cenpc1|Terf1|Pttg1|Syce2|Ago4|Mnd1|Spidr|Brip1|Spata22,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-2.9,1.8,3.4,17423,339,854,30,3.5,0.63,12043|12144|12189|12228|12580|12795|13649|14056|14451|15574|19355|19650|20937|22390|56150|57441|60364|66131|66209|66371|66442|67463|68145|70681|70799|74729|107047|235323|329795|382073,Bcl2|Blm|Brca1|Btg3|Cdkn2c|Plk3|Egfr|Ezh2|Gas1|Hus1|Rad1|Rbl1|Suv39h1|Wee1|Mad2l1|Gmnn|Donson|Tipin|Inip|Chmp4c|Spc25|Poc5|Etaa1|Abraxas1|Cep192|Setmar|Psmg2|Usp28|Tmem67|Cenatac,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:0050855,regulation of B cell receptor signaling pathway,19_GO:0002376 immune system process,-2.9,5.7,4.5,17423,18,854,5,0.59,0.26,18755|68119|74039|217303|227059,Prkch|Cmtm3|Nfam1|Cd300a|Slc39a10,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:0036101,leukotriene B4 catabolic process,19_GO:0009987 cellular process,-2.8,7.4,4.8,17423,11,854,4,0.47,0.23,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:0045003,double-strand break repair via synthesis-dependent strand annealing,19_GO:0050896 response to stimulus,-2.8,7.4,4.8,17423,11,854,4,0.47,0.23,19365|104806|191578|224008,Rad52|Fancm|Helq|Spidr,-1.3,GC8_not_FLT14
KEGG Pathway,24,mmu04380,Osteoclast differentiation - Mus musculus (house mouse),,-2.8,2.4,3.6,17423,128,854,15,1.8,0.45,13057|14131|14284|14728|16175|16822|17342|17970|18383|18733|19016|19057|22177|26399|246256,Cyba|Fcgr3|Fosl2|Lilrb4a|Il1a|Lcp2|Mitf|Ncf2|Tnfrsf11b|Pirb|Pparg|Ppp3cc|Tyrobp|Map2k6|Fcgr4,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:0051276,chromosome organization,19_GO:0009987 cellular process,-2.8,1.7,3.3,17423,404,854,34,4,0.67,12144|12448|12566|12617|14211|14957|15574|19365|20937|21749|21973|30939|50708|52023|56150|66371|67733|68501|70681|70799|71846|73747|75686|76044|76850|76915|101185|106052|140917|224008|227525|237911|320234|380709,Blm|Ccne2|Cdk2|Cenpc1|Smc2|H1f3|Hus1|Rad52|Suv39h1|Terf1|Top2a|Pttg1|H1f2|Pibf1|Mad2l1|Chmp4c|Itgb3bp|Nsmce2|Abraxas1|Cep192|Syce2|Shld1|Nudt16|Ncapg2|Ago4|Mnd1|Pot1a|Fbxo4|Dclre1b|Spidr|Dclre1c|Brip1|Ccdc66|Spata22,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:0009247,glycolipid biosynthetic process,19_GO:0009987 cellular process,-2.8,2.8,3.7,17423,79,854,11,1.3,0.39,18700|18701|20452|26878|54613|56176|56336|56386|109232|110417|619326,Piga|Pigf|St8sia4|B3galt2|St3gal6|Pigp|B4galt5|B4galt6|Sccpdh|Pigh|Degs1l,-1.3,GC8_not_FLT14
WikiPathways,27,WP571,FAS pathway and stress induction of HSP regulation,,-2.8,4,4,17423,36,854,7,0.82,0.31,11783|11857|12043|13347|15507|16175|192656,Apaf1|Arhgdib|Bcl2|Dffa|Hspb1|Il1a|Ripk2,-1.3,GC8_not_FLT14
WikiPathways,27,WP480,T cell receptor signaling pathway,,-2.8,2.4,3.6,17423,129,854,15,1.8,0.45,11857|12608|13800|16822|18003|19264|20491|23880|53416|57257|73341|74039|94176|192656|215280,Arhgdib|Cebpb|Enah|Lcp2|Nedd9|Ptprc|Sla|Fyb1|Stk39|Vav3|Arhgef6|Nfam1|Dock2|Ripk2|Wipf1,-1.3,GC8_not_FLT14
Reactome Gene Sets,6,R-MMU-211897,Cytochrome P450 - arranged by substrate type,,-2.8,3,3.8,17423,68,854,10,1.2,0.37,13112|13118|13119|13120|13121|21391|232174|277753|666168|100041449,Cyp3a11|Cyp4a12b|Cyp4a14|Cyp4b1|Cyp51|Tbxas1|Cyp26b1|Cyp4a12a|Cyp4a31|Cyp3a59,-1.3,GC8_not_FLT14
GO Biological Processes,19,GO:1901987,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-2.7,1.7,3.3,17423,423,854,35,4.1,0.68,12043|12144|12189|12448|12580|12795|13649|14056|14451|15574|16952|18647|19355|19650|20135|20913|22390|30963|56150|60364|66131|66209|66371|66442|68145|68501|70681|70799|74729|106052|107047|194655|235323|241627|382985,Bcl2|Blm|Brca1|Ccne2|Cdkn2c|Plk3|Egfr|Ezh2|Gas1|Hus1|Anxa1|Cdk14|Rad1|Rbl1|Rrm2|Stxbp4|Wee1|Hacd1|Mad2l1|Donson|Tipin|Inip|Chmp4c|Spc25|Etaa1|Nsmce2|Abraxas1|Cep192|Setmar|Fbxo4|Psmg2|Klf11|Usp28|Wdr76|Rrm2b,-1.2,GC8_not_FLT14
Reactome Gene Sets,6,R-MMU-8964616,G beta:gamma signalling through CDC42,,-2.7,5.4,4.3,17423,19,854,5,0.59,0.26,14696|14702|14710|66066|73341,Gnb4|Gng2|Gngt2|Gng11|Arhgef6,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0006664,glycolipid metabolic process,19_GO:0009987 cellular process,-2.7,2.5,3.6,17423,105,854,13,1.5,0.42,14420|18700|18701|20452|26878|50877|54613|56176|56336|56386|109232|110417|619326,Galc|Piga|Pigf|St8sia4|B3galt2|Neu3|St3gal6|Pigp|B4galt5|B4galt6|Sccpdh|Pigh|Degs1l,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0010212,response to ionizing radiation,19_GO:0050896 response to stimulus,-2.7,2.3,3.5,17423,144,854,16,1.9,0.46,12043|12144|12189|13057|13712|15574|19264|19355|20583|66209|70681|106052|224008|226691|227525|235323,Bcl2|Blm|Brca1|Cyba|Elk1|Hus1|Ptprc|Rad1|Snai2|Inip|Abraxas1|Fbxo4|Spidr|Ifi207|Dclre1c|Usp28,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0045444,fat cell differentiation,19_GO:0032502 developmental process,-2.7,2.3,3.4,17423,145,854,16,1.9,0.46,12608|14245|14284|16403|17294|18627|19016|19735|20583|24014|68680|71492|76260|100604|108012|231507,Cebpb|Lpin1|Fosl2|Itga6|Mest|Per2|Pparg|Rgs2|Snai2|Rnasel|Fitm1|Bbs7|Ttc8|Lrrc8c|Ap1s2|Plac8,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:1903509,liposaccharide metabolic process,19_GO:0009987 cellular process,-2.7,2.5,3.5,17423,106,854,13,1.5,0.42,14420|18700|18701|20452|26878|50877|54613|56176|56336|56386|109232|110417|619326,Galc|Piga|Pigf|St8sia4|B3galt2|Neu3|St3gal6|Pigp|B4galt5|B4galt6|Sccpdh|Pigh|Degs1l,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0043651,linoleic acid metabolic process,19_GO:0009987 cellular process,-2.7,4.4,4.1,17423,28,854,6,0.7,0.29,13118|13119|14869|74519|277753|666168,Cyp4a12b|Cyp4a14|Gstp2|Cyp2j9|Cyp4a12a|Cyp4a31,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0036102,leukotriene B4 metabolic process,19_GO:0009987 cellular process,-2.7,6.8,4.6,17423,12,854,4,0.47,0.23,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0001682,tRNA 5'-leader removal,19_GO:0009987 cellular process,-2.7,6.8,4.6,17423,12,854,4,0.47,0.23,54364|66161|67724|208366,Rpp30|Pop4|Pop1|Rpp40,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0097350,neutrophil clearance,19_GO:0042592 homeostatic process,-2.7,10,5.1,17423,6,854,3,0.35,0.2,12772|16952|381560,Ccr2|Anxa1|Xkr8,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0045132,meiotic chromosome segregation,19_GO:0022414 reproductive process,-2.7,2.6,3.5,17423,94,854,12,1.4,0.4,12448|12617|14211|21749|21973|30939|71846|76850|76915|224008|237911|380709,Ccne2|Cenpc1|Smc2|Terf1|Top2a|Pttg1|Syce2|Ago4|Mnd1|Spidr|Brip1|Spata22,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0000724,double-strand break repair via homologous recombination,19_GO:0050896 response to stimulus,-2.7,2.4,3.4,17423,120,854,14,1.6,0.43,12144|12189|15574|17217|17219|19365|19691|66209|66595|68240|68501|104806|191578|224008,Blm|Brca1|Hus1|Mcm4|Mcm6|Rad52|Recql|Inip|Aste1|Rpa3|Nsmce2|Fancm|Helq|Spidr,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0009265,2'-deoxyribonucleotide biosynthetic process,19_GO:0009987 cellular process,-2.6,5.1,4.2,17423,20,854,5,0.59,0.26,13178|20135|22169|110074|382985,Dck|Rrm2|Cmpk2|Dut|Rrm2b,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0046385,deoxyribose phosphate biosynthetic process,19_GO:0009987 cellular process,-2.6,5.1,4.2,17423,20,854,5,0.59,0.26,13178|20135|22169|110074|382985,Dck|Rrm2|Cmpk2|Dut|Rrm2b,-1.2,GC8_not_FLT14
Reactome Gene Sets,6,R-MMU-211935,Fatty acids,,-2.6,5.1,4.2,17423,20,854,5,0.59,0.26,13118|13119|13120|277753|666168,Cyp4a12b|Cyp4a14|Cyp4b1|Cyp4a12a|Cyp4a31,-1.2,GC8_not_FLT14
GO Biological Processes,19,GO:0007127,meiosis I,19_GO:0022414 reproductive process,-2.6,2.4,3.4,17423,121,854,14,1.6,0.43,12448|12617|20437|21749|21973|30939|69260|71846|76850|76915|104806|224008|237911|380709,Ccne2|Cenpc1|Siah1a|Terf1|Top2a|Pttg1|Ing2|Syce2|Ago4|Mnd1|Fancm|Spidr|Brip1|Spata22,-1.1,GC8_not_FLT14
Reactome Gene Sets,6,R-MMU-174417,Telomere C-strand (Lagging Strand) Synthesis,,-2.6,4.2,3.9,17423,29,854,6,0.7,0.29,12144|19076|21749|68240|69263|101185,Blm|Prim2|Terf1|Rpa3|Rfc3|Pot1a,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0032200,telomere organization,19_GO:0009987 cellular process,-2.6,2.6,3.5,17423,96,854,12,1.4,0.4,12144|12448|12566|15574|19365|21749|68501|73747|101185|106052|140917|227525,Blm|Ccne2|Cdk2|Hus1|Rad52|Terf1|Nsmce2|Shld1|Pot1a|Fbxo4|Dclre1b|Dclre1c,-1.1,GC8_not_FLT14
KEGG Pathway,24,mmu04713,Circadian entrainment - Mus musculus (house mouse),,-2.6,2.6,3.5,17423,96,854,12,1.4,0.4,12289|14696|14702|14710|18627|18628|18751|18798|19091|66066|73086|234889,Cacna1d|Gnb4|Gng2|Gngt2|Per2|Per3|Prkcb|Plcb4|Prkg1|Gng11|Rps6ka5|Gucy1a2,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0000723,telomere maintenance,19_GO:0009987 cellular process,-2.6,2.6,3.5,17423,96,854,12,1.4,0.4,12144|12448|12566|15574|19365|21749|68501|73747|101185|106052|140917|227525,Blm|Ccne2|Cdk2|Hus1|Rad52|Terf1|Nsmce2|Shld1|Pot1a|Fbxo4|Dclre1b|Dclre1c,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0140029,exocytic process,19_GO:0051179 localization,-2.6,3.7,3.8,17423,39,854,7,0.82,0.31,14127|22249|22317|56193|214084|217303|238988,Fcer1g|Unc13b|Vamp1|Plek|Slc18a2|Cd300a|Erc2,-1.1,GC8_not_FLT14
KEGG Pathway,24,mmu03320,PPAR signaling pathway - Mus musculus (house mouse),,-2.6,2.7,3.5,17423,84,854,11,1.3,0.39,12140|13118|13119|16592|18830|19016|20250|57435|109264|277753|666168,Fabp7|Cyp4a12b|Cyp4a14|Fabp5|Pltp|Pparg|Scd2|Plin4|Me3|Cyp4a12a|Cyp4a31,-1.1,GC8_not_FLT14
WikiPathways,27,WP190,Cell cycle,,-2.6,2.7,3.5,17423,84,854,11,1.3,0.39,12448|12566|13559|17217|17219|18393|19650|22390|30939|56150|56452,Ccne2|Cdk2|E2f5|Mcm4|Mcm6|Orc2|Rbl1|Wee1|Pttg1|Mad2l1|Orc6,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0032755,positive regulation of interleukin-6 production,19_GO:0048518 positive regulation of biological process,-2.6,2.4,3.4,17423,109,854,13,1.5,0.42,12774|13057|14062|14127|16170|16175|16800|21898|22177|56644|142980|170743|192656,Ccr5|Cyba|F2r|Fcer1g|Il16|Il1a|Arhgef2|Tlr4|Tyrobp|Clec7a|Tlr3|Tlr7|Ripk2,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:1901991,negative regulation of mitotic cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-2.6,2.1,3.3,17423,163,854,17,2,0.48,12043|12144|12189|12795|14056|15574|19650|22390|56150|60364|66209|66371|66442|68145|70681|70799|107047,Bcl2|Blm|Brca1|Plk3|Ezh2|Hus1|Rbl1|Wee1|Mad2l1|Donson|Inip|Chmp4c|Spc25|Etaa1|Abraxas1|Cep192|Psmg2,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0061982,meiosis I cell cycle process,19_GO:0022414 reproductive process,-2.6,2.3,3.3,17423,123,854,14,1.6,0.43,12448|12617|20437|21749|21973|30939|69260|71846|76850|76915|104806|224008|237911|380709,Ccne2|Cenpc1|Siah1a|Terf1|Top2a|Pttg1|Ing2|Syce2|Ago4|Mnd1|Fancm|Spidr|Brip1|Spata22,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0071479,cellular response to ionizing radiation,19_GO:0050896 response to stimulus,-2.5,2.8,3.5,17423,73,854,10,1.2,0.37,12144|12189|13057|13712|15574|19355|20583|106052|224008|226691,Blm|Brca1|Cyba|Elk1|Hus1|Rad1|Snai2|Fbxo4|Spidr|Ifi207,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0036100,leukotriene catabolic process,19_GO:0009987 cellular process,-2.5,6.3,4.3,17423,13,854,4,0.47,0.23,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0043301,negative regulation of leukocyte degranulation,19_GO:0002376 immune system process,-2.5,6.3,4.3,17423,13,854,4,0.47,0.23,12523|12772|105855|217303,Cd84|Ccr2|Nckap1l|Cd300a,-1.1,GC8_not_FLT14
GO Biological Processes,19,GO:0045625,regulation of T-helper 1 cell differentiation,19_GO:0002376 immune system process,-2.5,6.3,4.3,17423,13,854,4,0.47,0.23,12772|16952|56468|192656,Ccr2|Anxa1|Socs5|Ripk2,-1.1,GC8_not_FLT14
